season,player_id,position,points
2005,SorgJi00,QB,27.86
2005,SoweJe00,RB,47.6
2005,SpacSt00,TE,7.7
2005,SproDa00,RB,7.5
2005,StalDo00,WR,171.7
2005,StalDu00,RB,27.2
2005,StecAa00,RB,81.9
2005,StevJe00,TE,107.9
2005,StewKo00,QB,2.4
2005,StewTo00,TE,4.6
2005,StokBr00,WR,80.8
2005,StroMa00,RB,35.4
2005,SuggLe00,RB,7.1
2005,TaylCh01,RB,104.4
2005,TaylFr00,RB,111.5
2005,TaylTr01,WR,109.7
2005,TestVi00,QB,35.48
2005,ThomAn01,RB,12.5
2005,ThomDo01,WR,1.8
2005,ThomTy00,RB,21.3
2005,ThraJa00,RB,27.2
2005,ThurAn00,WR,12.7
2005,ToefLa00,RB,41.4
2005,TomlLa00,RB,342.58
2005,ToomAm00,WR,140.4
2005,TrouBe00,TE,104.5
2005,TuiaMa00,QB,6.86
2005,TumaJe00,TE,7.2
2005,TurnMi00,RB,51.5
2005,TyreDa00,WR,13.7
2005,UrbaJe00,WR,18.6
2005,UtecBe00,TE,19.4
2005,VanPBr00,QB,11.08
2005,VickMi00,QB,225.28
2005,VineSc00,WR,62.4
2005,VoleBi00,QB,31.26
2005,WadeBo00,WR,19.1
2005,WalkJa00,WR,4.7
2005,WallSe00,QB,8.42
2005,WaltKe00,WR,36.6
2005,WaltTr00,WR,40.2
2005,WardDe01,RB,14.6
2005,WardHi00,WR,199.0
2005,WarnKu00,QB,137.82
2005,WarrPe00,WR,24.0
2005,WashKe00,WR,21.1
2005,WatsBe00,TE,82.6
2005,WattDa00,WR,3.2
2005,WaynRe00,WR,177.0
2005,WeavLe00,RB,9.7
2005,WeinCh00,QB,6.06
2005,WelkWe00,WR,58.4
2005,WellJo00,RB,85.4
2005,WestBr00,RB,195.8
2005,WhitAl00,WR,30.4
2005,WhitDe00,WR,9.5
2005,WhitJa00,RB,1.7
2005,WhitRo00,WR,78.3
2005,WiggJe00,TE,97.3
2005,WilcDa01,TE,31.4
2005,WilfEr00,WR,130.6
2005,WillCa02,RB,171.9
2005,WillMi03,WR,55.5
2005,WillMo00,RB,11.2
2005,WillNi00,RB,0.0
2005,WillRa01,WR,22.9
2005,WillRe00,WR,62.3
2005,WillRi00,RB,128.1
2005,WillRo01,TE,3.6
2005,WillRo04,WR,139.2
2005,WillRo05,WR,52.4
2005,WillSh01,RB,36.4
2005,WillTr01,WR,64.0
2005,WillWa02,RB,2.4
2005,WilsCe00,WR,58.1
2005,WilsKr00,TE,5.4
2005,WimbDe00,RB,12.3
2005,WittJa00,TE,144.7
2005,WrigAn00,QB,76.08
2005,WrigGe00,TE,30.5
2005,WrigJa01,RB,11.7
2005,ZereAm00,RB,2.4
2006,AddaJo00,RB,208.6
2006,AdkiJa00,TE,1.4
2006,AlexRi00,RB,0.5
2006,AlexSh00,RB,142.4
2006,AlexSt00,TE,37.0
2006,AlstMi00,RB,54.1
2006,AndeCo00,TE,53.0
2006,AndeDa01,WR,3.2
2006,AndeDe00,QB,40.42
2006,AndeMi00,RB,34.2
2006,ArriJ.00,RB,11.7
2006,AskeB.00,RB,10.6
2006,AvanJa00,WR,16.3
2006,AyanOb00,RB,26.1
2006,BakeCh00,TE,69.5
2006,BarbMa01,RB,192.5
2006,BarbTi00,RB,271.7
2006,BarlKe00,RB,78.6
2006,BarnDa00,RB,3.7
2006,BasaBr00,QB,0.44
2006,BaskHa00,WR,67.4
2006,BatcCh00,QB,41.18
2006,BattAr00,WR,118.6
2006,BechAn00,TE,26.5
2006,BellMi00,RB,141.5
2006,BellTa00,RB,138.0
2006,BennDr00,WR,114.7
2006,BennMi00,RB,32.2
2006,BensCe00,RB,110.1
2006,BergAd00,TE,24.6
2006,BerrBe00,WR,139.5
2006,BettLa00,RB,216.4
2006,BeveEr00,TE,0.5
2006,BiddTa00,WR,5.2
2006,BlakDw00,TE,10.6
2006,BlayDe00,RB,9.8
2006,BledDr00,QB,73.36
2006,BoldAn00,WR,188.6
2006,BollBr00,QB,3.84
2006,BollKy00,QB,38.8
2006,BookMa00,WR,140.1
2006,BradCo00,WR,23.4
2006,BradKy00,TE,6.2
2006,BradMa00,WR,53.2
2006,BradTo00,QB,223.36
2006,BranDe00,WR,126.0
2006,BranJa00,RB,12.8
2006,BreeDr00,QB,261.92
2006,BronJo00,RB,3.0
2006,BrooAa00,QB,52.6
2006,BrowCh03,RB,17.0
2006,BrowDe02,RB,3.4
2006,BrowRe01,WR,161.0
2006,BrowRo05,RB,174.9
2006,BrowTr00,WR,85.7
2006,BrucIs00,WR,164.8
2006,BrueMa00,TE,22.7
2006,BrunMa00,QB,98.96
2006,BryaAn00,WR,111.3
2006,BrysSh00,RB,19.9
2006,BuchWi01,WR,1.4
2006,BuckCo00,RB,90.1
2006,BulgMa00,QB,256.44
2006,BurlNa00,WR,40.2
2006,BurrPl00,WR,190.3
2006,BushRe00,WR,220.7
2006,ByrdDo00,TE,10.9
2006,CaldRe00,WR,131.0
2006,CalhBr00,RB,4.9
2006,CampDa00,TE,65.3
2006,CampJa00,QB,90.58
2006,CampMa00,TE,25.4
2006,CarrDa00,QB,162.18
2006,CartDr00,WR,69.5
2006,CartRa00,RB,6.4
2006,CartRo01,RB,1.5
2006,CartTi00,WR,48.3
2006,CasoAv00,RB,14.5
2006,CassMa00,QB,1.68
2006,ChamCh00,WR,130.7
2006,ChatAn00,WR,3.7
2006,ChilBr00,WR,1.7
2006,CiesBr00,RB,7.6
2006,ClarDa00,TE,75.7
2006,ClarDe00,TE,121.1
2006,ClayMa01,WR,154.4
2006,ClayMi00,WR,62.2
2006,ClemKe00,QB,1.0
2006,CobbCe00,RB,0.9
2006,ColbKe00,WR,8.1
2006,ColeLa00,WR,192.7
2006,CollKe00,QB,13.96
2006,ColsMa00,WR,186.8
2006,ConwEr00,TE,15.7
2006,CookJa00,RB,21.5
2006,CoolCh00,TE,137.9
2006,CoppTe00,WR,68.8
2006,CotcJe00,WR,175.6
2006,CramCa00,TE,1.8
2006,CrayPa00,WR,93.6
2006,CribJo01,WR,15.2
2006,CrocZa00,RB,26.6
2006,CroyBr00,QB,-3.38
2006,CrumAl00,TE,154.0
2006,CruzRo00,RB,4.9
2006,CulpDa00,QB,47.16
2006,CurrRo01,WR,108.1
2006,CurtKe00,WR,92.3
2006,CutlJa00,QB,67.84
2006,DaniOw00,TE,82.2
2006,DaveNa00,RB,60.9
2006,DaviAn01,WR,2.3
2006,DaviRa00,WR,53.3
2006,DaviSt00,RB,38.7
2006,DaviVe00,TE,55.0
2006,DaynRo00,RB,105.9
2006,DelhJa00,QB,159.4
2006,DillCo00,RB,181.4
2006,DinkDa00,TE,8.4
2006,DorsKe00,QB,0.0
2006,DrewMa00,RB,250.7
2006,DrivDo00,WR,225.1
2006,DrouRe00,RB,130.2
2006,DrumEd00,WR,2.4
2006,DuckT.00,RB,27.8
2006,DugaJe00,TE,14.0
2006,DunnJa00,TE,6.0
2006,DunnWa00,RB,172.0
2006,DwigTi00,WR,22.0
2006,EdwaBr00,WR,155.6
2006,ElliDe00,WR,6.4
2006,EngrBo00,WR,47.4
2006,EvanHe00,RB,24.6
2006,EvanLe00,WR,218.2
2006,EverKe00,WR,0.6
2006,FargJu00,RB,87.5
2006,FasaAn00,WR,19.6
2006,FasoCi00,RB,19.3
2006,FaulKe00,RB,87.4
2006,FaurCh00,TE,2.7
2006,FavrBr00,QB,200.3
2006,FeelA.00,QB,25.98
2006,FergRo00,WR,11.6
2006,FinnJi00,RB,10.8
2006,FishTo00,RB,23.8
2006,FitzCa00,WR,10.6
2006,FitzLa00,WR,165.1
2006,FitzRy00,QB,0.0
2006,FletBr00,TE,41.2
2006,FloyMa00,WR,46.5
2006,FostDe00,RB,139.6
2006,FranBu00,TE,35.7
2006,FranCh00,WR,2.6
2006,FrerGu00,QB,1.08
2006,FryeCh00,QB,143.66
2006,FurrMi00,WR,193.6
2006,GabrDo00,WR,75.8
2006,GadoSa00,RB,44.0
2006,GaffJa00,WR,25.7
2006,GageJu00,WR,8.8
2006,GainMi00,TE,22.1
2006,GallJo00,WR,179.6
2006,GarcJe00,QB,97.06
2006,GardRo00,WR,2.7
2006,GarrDa00,QB,116.4
2006,GateAn00,TE,181.9
2006,GilmBr00,WR,34.4
2006,GilmJo00,WR,18.8
2006,GiveDa00,WR,14.7
2006,GlenTe00,WR,176.8
2006,GoinNi00,RB,26.9
2006,GonzTo00,TE,156.5
2006,GordLa00,RB,0.2
2006,GoreFr00,RB,302.5
2006,GradBr00,QB,100.54
2006,GrahDa00,TE,46.0
2006,GrahEa00,RB,6.8
2006,GrayQu00,QB,21.24
2006,GreeAh00,RB,202.2
2006,GreeJu00,RB,3.7
2006,GreeTr00,QB,69.58
2006,GrieBr00,QB,8.3
2006,GrifJu00,RB,62.9
2006,GrosRe00,QB,180.02
2006,HackD.00,WR,107.5
2006,HagaDe00,WR,38.6
2006,HakiAz00,WR,23.3
2006,HallAh00,WR,23.4
2006,HallDa00,WR,46.5
2006,HankCo00,WR,7.3
2006,HankKa00,WR,4.6
2006,HarrAr00,RB,44.0
2006,HarrJe00,RB,15.2
2006,HarrJo00,QB,109.84
2006,HarrKa00,RB,2.4
2006,HarrMa00,WR,256.1
2006,HartBe00,TE,9.8
2006,HassMa00,QB,150.68
2006,HaynVe00,RB,26.3
2006,HeapTo00,TE,149.0
2006,HedgMa00,RB,6.6
2006,HeidSt00,TE,54.9
2006,HellWi00,TE,11.2
2006,HendDe00,WR,127.9
2006,HendWi00,RB,12.2
2006,HenrCh00,WR,132.5
2006,HenrTr00,RB,179.9
2006,HerrNo00,RB,68.6
2006,HethCh00,RB,1.0
2006,HickMa00,RB,34.4
2006,HillIk00,WR,62.9
2006,HodgJa00,RB,1.9
2006,HoliCa00,WR,17.1
2006,HolmSa00,WR,120.2
2006,HoltGl00,WR,0.8
2006,HoltTo00,WR,225.3
2006,HoovBr00,RB,35.5
2006,HornJo00,WR,110.4
2006,HousCe00,RB,75.2
2006,HousTJ00,WR,207.7
2006,HoytOl20,RB,2.0
2006,HuarDa00,QB,118.42
2006,HurdSa00,WR,10.0
2006,JackCh00,WR,41.9
2006,JackDa00,WR,187.1
2006,JackMa01,RB,0.2
2006,JackNa00,TE,7.4
2006,JackSt00,RB,374.4
2006,JackTa00,QB,32.7
2006,JackVi00,WR,96.4
2006,JacoBr00,RB,116.7
2006,JacoTa00,WR,4.9
2006,JameEd00,RB,192.6
2006,JenkMi00,WR,105.3
2006,JennAd00,WR,-0.4
2006,JennGr00,WR,103.7
2006,JennMi00,WR,8.6
2006,JohnAn02,WR,197.6
2006,JohnBe00,WR,20.9
2006,JohnBr00,QB,130.2
2006,JohnBr02,WR,117.7
2006,JohnCh01,WR,224.8
2006,JohnEr00,TE,58.2
2006,JohnJe00,RB,18.3
2006,JohnKe00,WR,144.9
2006,JohnKy00,RB,16.2
2006,JohnLa00,RB,354.4
2006,JohnRu00,RB,226.8
2006,JollDo00,TE,1.2
2006,JoneBr02,WR,76.2
2006,JoneJa02,WR,19.8
2006,JoneJu01,RB,151.1
2006,JoneKe02,RB,199.4
2006,JoneMa00,WR,107.3
2006,JoneTh00,RB,190.24
2006,JordLa00,RB,67.8
2006,JureJo00,WR,87.5
2006,KarnMi00,RB,38.4
2006,KellRe00,TE,41.9
2006,KennEd00,WR,144.1
2006,KighKe00,WR,2.2
2006,KincKe00,RB,0.9
2006,KingJe00,TE,6.6
2006,KircDa00,WR,23.2
2006,KitnJo00,QB,235.92
2006,KleiJi00,TE,8.2
2006,KlopJo00,TE,38.6
2006,KozlBr00,TE,0.6
2006,KreiDa00,RB,10.7
2006,KuhnJo00,RB,3.8
2006,LawrNa00,TE,2.2
2006,LeacVo00,RB,15.1
2006,LeexDo00,TE,20.0
2006,LeexRe00,RB,43.0
2006,LeftBy00,QB,80.46
2006,LeinMa00,QB,138.78
2006,LeliAs00,WR,63.0
2006,LemoCl00,QB,23.18
2006,LewiDe00,WR,1.0
2006,LewiGr01,WR,58.8
2006,LewiJa00,RB,187.7
2006,LewiMa00,TE,25.1
2006,LloyBr00,WR,48.0
2006,LookDa00,WR,1.3
2006,LoreJa00,QB,0.2
2006,LosmJ.00,QB,190.04
2006,LundWa00,RB,108.5
2006,MadsJo00,WR,26.1
2006,MaheRe00,RB,6.6
2006,MangKr00,TE,33.5
2006,MannEl00,QB,191.86
2006,MannPe00,QB,309.48
2006,ManuBr00,TE,34.2
2006,MaroLa00,RB,146.9
2006,MarsBr00,WR,54.1
2006,MartDa00,TE,42.3
2006,MartIn00,QB,-0.5
2006,MartJa00,QB,10.32
2006,MartRu00,WR,52.3
2006,MasoDe00,WR,120.6
2006,McAfFr00,RB,7.2
2006,McAlDe00,RB,200.5
2006,McCaJu00,WR,52.2
2006,McCaKe00,WR,62.5
2006,McCoJo01,QB,2.5
2006,McCrFr00,RB,8.8
2006,McDoSh00,WR,26.1
2006,McGaWi00,RB,159.6
2006,McHuSe00,RB,4.0
2006,McInCo00,RB,1.5
2006,McKiJa00,RB,30.5
2006,McMiRa01,TE,113.0
2006,McMuBi00,WR,54.2
2006,McNaDo00,QB,205.08
2006,McNaSt00,QB,179.9
2006,McNeRe00,WR,0.8
2006,MiliIt00,TE,11.9
2006,MillBi00,TE,19.9
2006,MillHe00,TE,86.3
2006,MinoTr00,RB,9.1
2006,MireBr00,RB,10.2
2006,MoatRy00,RB,6.9
2006,MoorAa00,WR,18.2
2006,MoorCl00,WR,7.1
2006,MoorDa00,TE,1.4
2006,MoorLa00,WR,1.5
2006,MoorMe00,RB,93.5
2006,MoraJo00,WR,10.5
2006,MoreSe00,WR,3.9
2006,MoreVe00,RB,75.7
2006,MorrMa00,RB,70.5
2006,MorrSa00,RB,72.7
2006,MortCh00,RB,2.2
2006,MossRa00,WR,94.3
2006,MossSa00,WR,150.7
2006,MossSi00,WR,5.0
2006,MoulEr00,WR,90.8
2006,MughOv00,RB,45.7
2006,MuhaMu00,WR,146.3
2006,MustCh00,TE,3.3
2006,NancMa00,WR,5.3
2006,NashDa00,RB,12.7
2006,NealLo00,RB,36.8
2006,NeufRy00,TE,6.9
2006,NorrMo00,RB,18.9
2006,NortDe00,WR,37.0
2006,NorwJe00,RB,91.5
2006,OwenJo00,TE,6.4
2006,OwenRi00,TE,13.5
2006,OwenTe00,WR,238.5
2006,PalmCa00,QB,251.1
2006,ParkEr00,WR,91.8
2006,ParkSa00,WR,83.3
2006,ParkWi00,RB,283.1
2006,ParrJo00,RB,1.6
2006,ParrRo00,WR,57.3
2006,PassPa00,RB,5.5
2006,PattDa00,WR,3.0
2006,PearAl00,RB,17.1
2006,PeelJu00,WR,25.6
2006,PennCh01,QB,180.98
2006,PerrCh00,RB,14.4
2006,PerrTa00,WR,11.0
2006,PeteAd00,RB,27.9
2006,PinnAn00,RB,2.5
2006,PinnAr00,RB,39.5
2006,PittMi00,RB,94.5
2006,PlumJa00,QB,114.96
2006,PoliLo00,RB,4.9
2006,PollMa00,RB,16.0
2006,PopeLe00,TE,24.1
2006,PortCl00,RB,119.8
2006,PortJe00,WR,2.4
2006,PricPe00,WR,84.5
2006,ProeRi00,WR,4.5
2006,PutzJe00,TE,19.0
2006,RamsPa00,QB,0.0
2006,RandAn00,WR,88.42
2006,RattTi00,QB,42.22
2006,ReedJo01,WR,71.3
2006,ReidGa00,RB,5.7
2006,RhodDo00,RB,137.2
2006,RichTo00,RB,18.8
2006,RivePh00,QB,210.42
2006,RobiKo00,WR,12.4
2006,RobiMa00,WR,76.6
2006,RobiMi00,RB,32.8
2006,RobyCo00,WR,4.1
2006,RodgAa00,QB,2.94
2006,RoetBe00,QB,188.32
2006,RomoTo00,QB,176.32
2006,RoseSa00,QB,21.1
2006,RossDe00,RB,0.8
2006,RoyaRo00,TE,51.9
2006,RussCl00,WR,2.4
2006,RyanSe00,RB,7.4
2006,SappCe00,RB,15.4
2006,ScaiBo00,TE,70.8
2006,SchaA.20,RB,0.5
2006,SchaMa00,QB,10.42
2006,ScheTo00,TE,61.9
2006,SchlCo00,RB,7.6
2006,SchoMa00,TE,40.4
2006,SellMi00,RB,30.6
2006,ShelDa00,RB,7.0
2006,ShelEr00,RB,3.4
2006,ShepEd00,WR,4.2
2006,ShiaVi00,TE,14.1
2006,ShipMa00,RB,37.1
2006,ShocJe00,TE,137.3
2006,SimmCh00,QB,20.1
2006,SmitAl02,TE,60.5
2006,SmitAl03,QB,174.3
2006,SmitBr01,QB,20.9
2006,SmitL.00,TE,116.1
2006,SmitMu00,RB,39.8
2006,SmitRo01,WR,94.7
2006,SmitSt01,WR,218.2
2006,SmitTe00,RB,7.5
2006,SoweJe00,RB,1.1
2006,SpurMi00,WR,5.1
2006,StalDo00,WR,121.5
2006,StecAa00,RB,29.6
2006,StevJe00,TE,58.1
2006,StewTo00,TE,25.0
2006,StokBr00,WR,18.5
2006,StovMa00,WR,16.6
2006,StroMa00,WR,51.3
2006,SuggLe00,RB,2.6
2006,SypnQu00,TE,2.5
2006,TapeTh00,RB,23.4
2006,TaylCh01,RB,207.4
2006,TaylCh02,RB,23.8
2006,TaylFr00,RB,186.3
2006,TaylTr01,WR,112.1
2006,TestVi00,QB,4.36
2006,ThomAn01,RB,74.7
2006,ThomDa02,TE,27.4
2006,ThomTy00,RB,9.0
2006,ThraJa00,WR,27.1
2006,ToefLa00,RB,2.2
2006,TomlLa00,RB,455.1
2006,ToomAm00,WR,70.0
2006,TrouBe00,TE,33.5
2006,TuiaMa00,QB,5.62
2006,TumaJe00,TE,16.8
2006,TurnMi00,RB,68.4
2006,TyreDa00,WR,41.2
2006,UtecBe00,TE,56.2
2006,VickLa00,RB,9.2
2006,VickMi00,QB,269.46
2006,VoleBi00,QB,-0.14
2006,WadeBo00,WR,74.6
2006,WakeFr00,WR,3.4
2006,WalkAa00,TE,9.3
2006,WalkHu00,TE,4.0
2006,WalkJa00,WR,209.2
2006,WallCo00,TE,1.1
2006,WallSe00,QB,67.28
2006,WaltAn00,QB,56.08
2006,WaltKe00,WR,24.8
2006,WaltTr00,WR,44.4
2006,WardHi00,WR,173.5
2006,WarnKu00,QB,69.38
2006,WarrPa00,WR,8.8
2006,WashKe00,WR,22.0
2006,WashLe00,RB,128.5
2006,WashNa00,WR,104.7
2006,WatsBe00,TE,106.8
2006,WatsKe00,RB,52.6
2006,WaynRe00,WR,228.0
2006,WebbJe00,WR,3.8
2006,WeekMa00,RB,0.8
2006,WeinCh00,QB,26.6
2006,WelkWe00,WR,108.2
2006,WestBr00,RB,296.1
2006,WhitAl00,WR,43.8
2006,WhitCh02,QB,7.3
2006,WhitLe01,RB,37.4
2006,WhitRo00,WR,65.6
2006,WiggJe00,TE,67.6
2006,WilcDa01,TE,44.6
2006,WilfEr00,WR,82.4
2006,WillCa02,RB,120.4
2006,WillDe02,RB,109.9
2006,WillDe03,WR,62.6
2006,WillMi03,WR,19.9
2006,WillRa01,TE,43.3
2006,WillRe00,WR,114.9
2006,WillRo04,WR,214.2
2006,WillRo05,WR,16.1
2006,WillSh01,RB,0.2
2006,WillTr01,WR,64.0
2006,WilsCe00,WR,77.14
2006,WilsKr00,TE,38.7
2006,WilsQu00,RB,0.2
2006,WilsTr00,WR,4.2
2006,WimbDe00,RB,4.6
2006,WinsKe01,TE,150.0
2006,WittJa00,TE,113.4
2006,WrigAn00,QB,0.04
2006,WrigGe00,TE,72.8
2006,WrigJa01,RB,30.1
2006,YodeTo00,TE,6.9
2006,YounVi00,QB,207.16
2006,YounWa00,WR,2.2
2007,AddaJo00,RB,254.1
2007,AikeSa00,WR,1.5
2007,AlexSh00,RB,116.2
2007,AlliAu00,WR,16.5
2007,AndeDa01,WR,25.1
2007,AndeDe00,QB,254.48
2007,AndeDe01,RB,8.5
2007,AndeMi00,RB,10.8
2007,AnguRi00,TE,18.1
2007,AromDe00,WR,13.1
2007,ArriJ.00,RB,52.4
2007,AskeB.00,RB,26.5
2007,AustMi00,WR,10.1
2007,AvanJa00,WR,50.3
2007,BakeCh00,TE,79.4
2007,BarbMa01,RB,219.7
2007,BarcCh00,RB,2.6
2007,BaskHa00,WR,28.2
2007,BatcCh00,QB,10.58
2007,BattAr00,WR,121.4
2007,BattJa00,RB,11.6
2007,BechAn00,TE,16.5
2007,BeckJo00,QB,27.56
2007,BellMi00,RB,1.5
2007,BellTa00,RB,37.5
2007,BennDr00,WR,72.0
2007,BennMi00,RB,53.7
2007,BensCe00,RB,112.2
2007,BerlBr00,QB,2.52
2007,BerrBe00,WR,160.6
2007,BettLa00,RB,73.4
2007,BienTr00,WR,14.1
2007,BlakDw00,WR,8.3
2007,BodiSh00,WR,1.8
2007,BoldAn00,WR,176.2
2007,BollBr00,QB,19.44
2007,BollKy00,QB,94.62
2007,BookLo00,RB,50.2
2007,BookMa00,WR,87.8
2007,BossKe00,TE,28.3
2007,BoweDw00,WR,164.5
2007,BradAh00,RB,27.2
2007,BradJo20,RB,2.9
2007,BradKy00,TE,23.5
2007,BradMa00,WR,16.1
2007,BradTo00,QB,398.04
2007,BranDe00,WR,114.6
2007,BreaSt00,WR,14.0
2007,BreeDr00,QB,266.12
2007,BrouJo00,WR,20.6
2007,BrowCh03,RB,98.5
2007,BrowRe01,WR,136.1
2007,BrowRo05,RB,148.6
2007,BrucIs00,WR,124.4
2007,BuckCo00,RB,70.0
2007,BulgMa00,QB,110.98
2007,BurlNa00,WR,148.8
2007,BurrPl00,WR,209.5
2007,BushRe00,WR,172.3
2007,ByrdDo00,TE,6.4
2007,CaldRe00,WR,21.6
2007,CalhBr00,RB,9.5
2007,CamaGr00,WR,32.0
2007,CampDa00,TE,0.6
2007,CampJa00,QB,158.5
2007,CarrDa00,QB,33.3
2007,CartDr00,WR,94.7
2007,CartRo01,RB,0.0
2007,CartTi00,WR,21.7
2007,CasoAv00,RB,23.7
2007,CassMa00,QB,6.72
2007,CeleBr00,TE,31.8
2007,ChamCh00,WR,155.2
2007,ChatAn00,WR,30.9
2007,ChatJe00,RB,87.1
2007,ClarBr00,WR,4.3
2007,ClarDa00,TE,159.5
2007,ClarDe00,TE,100.5
2007,ClayMa01,WR,77.1
2007,ClayMi00,WR,43.3
2007,ClemKe00,QB,78.26
2007,CoatDa00,TE,18.2
2007,CobbPa00,RB,13.7
2007,ColbKe00,WR,49.2
2007,ColeLa00,WR,128.1
2007,CollKe00,QB,20.94
2007,CollTo00,QB,55.62
2007,ColsMa00,WR,235.2
2007,CookJa00,RB,10.4
2007,CoolCh00,TE,159.6
2007,CoppTe00,WR,32.1
2007,CotcJe00,WR,169.8
2007,CrayPa00,WR,136.7
2007,CribJo01,WR,11.3
2007,CrocZa00,RB,0.0
2007,CroyBr00,QB,62.88
2007,CrumAl00,TE,95.4
2007,CulpDa00,QB,85.24
2007,CurrRo01,WR,123.3
2007,CurtKe00,WR,185.5
2007,CurtTo00,TE,21.3
2007,CutlJa00,QB,218.38
2007,DaniOw00,TE,126.3
2007,DarbKe00,RB,3.5
2007,DarlDe00,WR,59.6
2007,DaveNa00,RB,119.3
2007,DaviAn01,WR,92.8
2007,DaviCa00,RB,17.7
2007,DaviCh02,WR,8.2
2007,DaviCh03,WR,1.1
2007,DaviCr00,WR,35.7
2007,DaviRa00,WR,25.0
2007,DaviVe00,TE,100.9
2007,DawsCl00,RB,14.9
2007,DaynRo00,RB,133.0
2007,DelhJa00,QB,57.56
2007,DilfTr00,QB,53.14
2007,DinkDa00,TE,1.3
2007,DorsDe00,RB,22.2
2007,DreeJo00,TE,19.5
2007,DrewMa00,RB,191.5
2007,DrivDo00,WR,158.2
2007,DrouRe00,RB,71.9
2007,DrumEd00,WR,-0.3
2007,DuckT.00,RB,58.9
2007,DugaJe00,TE,9.9
2007,DunnJa00,TE,1.9
2007,DunnWa00,RB,138.3
2007,DwigTi00,WR,26.0
2007,EalyBi00,WR,1.1
2007,EcheAd00,RB,10.6
2007,EckeKy00,RB,22.1
2007,EdwaBr00,WR,264.9
2007,EdwaTr01,QB,82.1
2007,EngrBo00,WR,197.7
2007,EstaGr01,TE,18.1
2007,EvanHe00,RB,36.4
2007,EvanLe00,WR,142.4
2007,EverKe00,TE,0.8
2007,FargJu00,RB,155.2
2007,FasaAn00,TE,27.3
2007,FaulKe00,RB,94.3
2007,FaurCh00,TE,18.4
2007,FavrBr00,QB,249.4
2007,FeelA.00,QB,33.54
2007,FergRo00,WR,61.1
2007,FiguYa00,WR,4.0
2007,FitzCa00,TE,18.5
2007,FitzLa00,WR,250.9
2007,FletBr00,TE,23.3
2007,FloyMa00,WR,13.2
2007,FostDe00,RB,142.3
2007,FranBu00,TE,40.2
2007,FrerGu00,QB,44.86
2007,FryeCh00,QB,-0.54
2007,FurrMi00,WR,102.9
2007,GadoSa00,RB,55.6
2007,GaffJa00,WR,92.9
2007,GageJu00,WR,114.5
2007,GainMi00,TE,46.0
2007,GallJo00,WR,166.0
2007,GarcJe00,QB,159.2
2007,GarrDa00,QB,190.86
2007,GateAn00,TE,189.9
2007,GilmBr00,WR,13.8
2007,GilmJo00,TE,2.9
2007,GinnTe00,WR,71.3
2007,GonzAn00,WR,94.1
2007,GonzTo00,TE,196.7
2007,GoreFr00,RB,216.3
2007,GradBr00,QB,5.2
2007,GrahDa00,TE,48.6
2007,GrahEa00,RB,206.7
2007,GranRy00,RB,173.1
2007,GrayQu00,QB,75.14
2007,GreeAh00,RB,57.3
2007,GreeJu00,RB,2.6
2007,GreeSk20,WR,4.9
2007,GreeTr00,QB,48.68
2007,GrieBr00,QB,90.92
2007,GrifJu00,RB,38.2
2007,GrigBo20,RB,2.4
2007,GrosRe00,QB,61.14
2007,GutiMa00,QB,-0.7
2007,HackD.00,WR,72.4
2007,HagaDe00,WR,63.8
2007,HagaMa00,WR,13.7
2007,HallAh00,RB,11.3
2007,HallAn01,RB,41.5
2007,HallDa00,WR,7.0
2007,HallKo99,RB,8.9
2007,HaltAa00,TE,1.2
2007,HarrGi00,RB,6.2
2007,HarrJe00,RB,17.1
2007,HarrJo00,QB,104.8
2007,HarrMa00,WR,40.7
2007,HartBe00,TE,19.8
2007,HassMa00,QB,255.54
2007,HassTi00,QB,-0.1
2007,HaynAl00,RB,3.2
2007,HaynVe00,RB,1.7
2007,HeapTo00,TE,41.4
2007,HedgMa00,RB,8.7
2007,HeidSt00,TE,16.4
2007,HellWi00,TE,32.7
2007,HendDe00,WR,70.9
2007,HenrCh00,WR,56.8
2007,HenrCh01,RB,32.2
2007,HenrTr00,RB,103.1
2007,HestDe99,WR,50.9
2007,HickMa00,RB,33.3
2007,HiggJo00,WR,8.0
2007,HillIk00,WR,109.8
2007,HillJa00,WR,1.1
2007,HillSh00,QB,45.44
2007,HixoDo00,WR,0.2
2007,HolcKe00,QB,26.6
2007,HolmPr00,RB,17.9
2007,HolmSa00,WR,169.9
2007,HoltGl00,WR,28.5
2007,HoltTo00,WR,207.4
2007,HoovBr00,RB,14.7
2007,HornJo00,WR,43.8
2007,HousTJ00,WR,243.7
2007,HoytOl20,RB,0.7
2007,HuarDa00,QB,108.18
2007,HuntTo01,RB,7.6
2007,HurdSa00,WR,46.9
2007,JackBr00,RB,53.7
2007,JackDa00,WR,90.7
2007,JackFr02,QB,60.0
2007,JackNa00,TE,10.9
2007,JackSt00,RB,186.38
2007,JackTa00,QB,132.44
2007,JackVi00,WR,100.8
2007,JacoBr00,RB,165.8
2007,JacoTa00,WR,10.7
2007,JameEd00,RB,196.6
2007,JarrDw00,WR,11.4
2007,JenkMi00,WR,103.7
2007,JennAd00,WR,15.2
2007,JennGr00,WR,190.5
2007,JohnAn02,WR,163.1
2007,JohnBr00,QB,2.66
2007,JohnBr02,WR,87.8
2007,JohnCa00,WR,134.8
2007,JohnCh01,WR,243.2
2007,JohnEr00,TE,73.8
